business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name,recommended_review
"phnom-penh-cleveland","""12/05/2017""",2,"So i got to pick for date night. It was a poor choice. We both started with the pork rice soup, that broth was excellent. The presentation of all the food was attractive, but that is it for me and my bf. I got the kuy teav chha kreoung tek trey phem and it was dry. I got the combination meat, shrimp beef and chicken. I needed sauce and fresher food, I did not each much although it looked beautiful when it came out. My bf got the preah vihear i believe, and the beef had a gravy that tasted like a packet mixed with water from giant eagle, and his meat was tough as well. My bf was concerned when we walked in and we were one of two tables there at 730pm on a thursday. It looks like fellow yelpers has reviewed this place well, but I just cannot see how, the experience was lacking for us.","{""Friends"":43,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/wLK_PNDnJ5JY1iNtEeVVNg/60s.jpg"",""Location"":""Lakewood, OH"",""Photos"":191,""Reviews_made"":146,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=q5X1xXLsLGqggvy1OSAYyA"",""Username"":""Regina M.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/F_FCp5OFoSx4oQeqto2J0Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/IWMad9DJ-Fkd5tadWjzflw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/JpSiBCZVjg85p6HZCk6Wvw/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",2,"Elite from 24","0 check-in","Phnom Penh",""
"tacos-el-aguacatero-sacramento-2","""11/11/2024""",5,"The best pastor tacos I've had in a really long time!!! There were pineapples in the pastor giving it a sweet and spicy touch.  Stroll by this place just because and I am super happy I did.  

Cash only be prepared. Stop by this truck","{""Friends"":40,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/U72mgRK2pyI1zbQvIBS5JA/60s.jpg"",""Location"":""Hayward, CA"",""Photos"":554,""Reviews_made"":261,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=4aBH_xHQWPFEmtU3H9DyVA"",""Username"":""Moji O.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/iBmKIbrcY-gfBnwDCC4YNg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","1 check-in","Tacos El Aguacatero",""
"tacos-el-aguacatero-sacramento-2","""31/08/2024""",5,"Food was amazing and filling! Spent $46 on a strawberry horchata, al pastor torta, asada quesataco, fish taco, shrimp taco, tripa taco, and 2 lengua tacos. 

Food came out fast! It was so filling I wasn't sure if we would be able to finish it all. 

Al pastor torta was yummy with bits of pineapple in it. I loved the cheese crust on the quesataco de asada. Fish taco was fried to perfection I loved it so much. Shrimp taco was good but the fish taco was my favorite. 

When ordering tacos, make sure to ask for grilled onions!!","{""Friends"":7,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/GhP2emXTK9X44u9FPbmEFg/60s.jpg"",""Location"":""Sacramento, CA"",""Photos"":330,""Reviews_made"":255,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=ExDeHOmgqTlhNadLJeKUzw"",""Username"":""Emily L.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/OGWfT-wu6JGaNv6fpC_jkg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/ZjI9QxpxqhPds6mACdjEVA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/8ACqU2LcIgWdcLl-XOqHcQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/xsNdb8qPnYvUS1Qs43N8kA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/kgJi0wLdWaoIdn3hJ_1-8g/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",2,"Elite from 24","0 check-in","Tacos El Aguacatero",""
"silver-diner-woodbridge-4","""25/07/2011""",4,"This is a good place to stop by to wait til Potomac Mills opens HAHAHA.... seriously, though...

I love the feel of the place...real throwback, and i love love LOVE the jukeboxes at the booths!! and you can control the volume. Pretty darn cool... I was pretty excited about it. I didn't try to play a song, though...didn't know how long I'd have to wait for it to come on. Service was pretty decent...milkshakes took our waiter long... and I wish he was more cheery/loud...couldn't hear him at all, so we just smiled and nodded.

Anyway. The food? Pretty good. I wouldn't say it's superfantastical. BUT the 3-egg omelette was PACKED with veggies, which is legit as heck. love them veggies. it came with strawberries (yum) and silver dollar pancakes--not that yum. I know they're supposed to be small..but they weren't fluffy really...I want all my pancakes to be fluffy regardless of size.

Good pancakes make my teeth feel like they're floating on clouds soaked in syrup.  This is a diner. All diners must have good pancakes. The end.

Oh yea--the 'Health' milkshake was pretty awesome. And oh yes, I had a milkshake at 9am. It was about 500 calories. Just enough fuel to walk all of Potomac Mills in 4 hours and burn $500.","{""Friends"":598,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/SnoH2VIq5BJUrblYGP1Rlg/60s.jpg"",""Location"":""Washington, DC"",""Photos"":3472,""Reviews_made"":962,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=vWZbYMFteqB85HlMCA5GMw"",""Username"":""Jenny T.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Jenny, thank you for writing such a great review! If you are interested in the healthier shakes - you should try our Very Berry Yogurt Shake with only 323 calories. Hope to see you soon!"",""Date"":""16/09/2011"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/XzbS7IGWn8_tehbfRaU6lw/30s.jpg"",""Username"":""Rob M.""}]",204,"Elite from 24","0 check-in","Silver Diner",""
"silver-diner-woodbridge-4","""04/07/2011""",4,"I got arrested in a place like this once. 50s decor, standard breakfast/lunch fare with an unmistakable feel of a chain diner.

The focus on local and in-your-face pictorial presence of their Executive Chef could come across as kitschy, and doesn't do much to escalate their rep from a classic Denny's.

The food, however, does. Quite impressive corned beef hash, a couple eggs and light-as-a-feather homefries. No heaviness of a boxcar greasy spoon and a proper saltiness, unlike other spots so bent on spotlighting ""the natural deliciousness of local products"" that they end up tossing in handfuls (handsful?) of sodium.

And at $8, it's a fit. Go ahead and splurge on the $4 large OJ. You've earned it.","{""Friends"":4998,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hbiOmKOyLsIub4vk8dmcnw/60s.jpg"",""Location"":""Boston, MA"",""Photos"":5486,""Reviews_made"":2090,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=rcU7ysY41qGppbw4pQgjqg"",""Username"":""Damien S.""}","null","[{""Number"":3,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":3,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Damien, I'm glad to hear that you enjoyed our food! Thank you for taking the time to respond - we look forward to seeing you again, soon!"",""Date"":""16/09/2011"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/XzbS7IGWn8_tehbfRaU6lw/30s.jpg"",""Username"":""Rob M.""}]",205,"Elite from 24","0 check-in","Silver Diner",""
"mcalisters-deli-san-antonio-9","""24/10/2023""",5,"My favorite spot for a 1/2 sweet and 1/2  unsweet iced tea.  Always fresh and refreshing.

The employees were setting up a large catering order when I walked in shortly after opening. In no time I was greeted and my food was made fresh and fast.","{""Friends"":92,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/8h_fdpZANCDTQz-j1dX8bg/60s.jpg"",""Location"":""Magnolia, TX"",""Photos"":863,""Reviews_made"":240,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=GQdCc3_LtPmpImMNG13XsQ"",""Username"":""Brandie A.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/RZkZkAAyVMy_nKMTM0auKg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/sH_7xAzHt_-Y0P3qVedISQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/SzS9yDJBhwiAA3Mkapb7Fg/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","McAlister's Deli",""
"mavericks-mens-hair-innovation-den-coeur-d-alene-2","""28/04/2024""",5,"Whoa! They've changed the ambience! Still the manly cool place with highly skilled barbers, but this time with a gangster vibe! Clean masculinity. Really cool to bring my son here. Always a delight and fair price. Stylists here so nice!","{""Friends"":33,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/nMGLiifG77Ba-0P6S6fAPQ/60s.jpg"",""Location"":""Coeur d'Alene, ID"",""Photos"":261,""Reviews_made"":153,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=aGv2lQqGqbifL0aeYqMcmA"",""Username"":""Brianne T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/l6YaVJavhwWr8a2jubBAZA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/D6FEaSzG-fdm0FdELA39zQ/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/umq5I_Hp0GO3ClneDGp3FQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Always available when I need them even last minute. Website super easy to use to set up appointments. Friendly staff, great with kids, and affordable but not cheap. Quality work and I always feel comfortable here. They deserve good tips! Earlier in the week seems to be their slow time so try to get in then so you an be seated right away."",""Date"":""07/10/2022"",""Images"":[],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/nMGLiifG77Ba-0P6S6fAPQ/60s.jpg"",""Username"":""Brianne T.""}]",2,"Elite from 24","0 check-in","Maverick's Mens Hair - Innovation Den",""
"pelham-cafe-pelham-4","""22/06/2015""",5,"I tell you everytime i come here i always live happy with a full belly i aways try something new or different and i am never disappointed so if you are close by make sure to stop by,  tell them Omar sent you and they will give you a 5%off your bill","{""Friends"":70,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/oUbm7N_d7V__71P6b1587g/60s.jpg"",""Location"":""Clemmons, NC"",""Photos"":821,""Reviews_made"":231,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=vHB-ROEN21akoPCk0HMJOw"",""Username"":""Waldemar G.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/Ikc_cZlCX8KVHQ6FEL4JxA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Great little diner/café been here at least 20 time's in the last 3 months and I have not had any problem with the service or food will be coming back for more next time I will take some pictures before I eat it all up"",""Date"":""20/02/2015"",""Images"":[""https://s3-media0.fl.yelpcdn.com/bphoto/yMLeSfsYZ5Zbyceitl0d9Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/Kt9hLnAuKNBejPsl2-jQ5g/348s.jpg""],""User_Image"":""https://s3-media0.fl.yelpcdn.com/photo/oUbm7N_d7V__71P6b1587g/60s.jpg"",""Username"":""Waldemar G.""}]",6,"Elite from 24","0 check-in","Pelham Cafe",""
"pep-boys-la-mirada-5","""14/10/2021""",1,"Back on 9/26/2021 I visited Pep Boys tire shop on Rosecrans and Valley View in the city of La Mirada

I needed 2 tires replaced for my 2019 Mini Cooper. My tires were run flats but really only one had been blown but they had that buy 3 get 1 free deal so I ended up replacing all 4 tires.

The tech had told me he couldn't install new tire sensors that work with my Mini. So I ended up taking my car to the dealer, Crevier Mini on October 5th and to my disbelief they found two TPMs missing and another two damaged.

This damage was done by Pep Boys. So not only did I pay $535 for the tires but because of the negligence of their  tech I now had to pay another $653 to fix the issue Pep Boys caused.

I am seeking compensation for the full amount I paid at Crevier due to Pep Boy's negligence, for $653.76. I am not asking for compensation for my time taking out of work to drive 60 miles across 2 days to fix the problem caused by their mechanics for the time being but I have tried to contact them multiple times and I feel they are ignoring me.","{""Friends"":12,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Bk3ofUnhPMM0tNeEilyylA/60s.jpg"",""Location"":""McKinney, TX"",""Photos"":234,""Reviews_made"":74,""URL"":""https://www.yelp.com/user_details?userid=6BA7fU4pspFEaNKN9paX1A"",""Username"":""Orlando A.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/h5GBfQP4GOzxfJbrn7t4Hg/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":1,""Title"":""Oh no""}]","[{""Content"":""Hi Orlando ! We are sorry you had poor experience during your tire installation and we appreciate your feedback. Please send your contact information and details to pepsocial@pepboys.com or call us at 1-800-737-2697 so we can turn it over to our customer service team to discuss with you further. Thank you."",""Date"":""14/10/2021"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/dWIcY0GDTd4cerj8By24Fg/30s.jpg"",""Username"":""Pep B.""}]",10,"","0 check-in","Pep Boys",""
"pep-boys-la-mirada-5","""23/01/2020""",1,"My Yelp reviews are never unsatisfactory. Usually my yelp reviews are positive feedback. But this Pep Boys tire department needs to take classes in customer service and tire replacement.  After installing my tire.  My tpms light came on.   They now say that it will cost anywhere  from$100-175 for the part to replace.   Sorry, but I'm not a dumbass. Sorry pep boys you might wanna hire some competent people to work there.  Won't be back.","{""Friends"":12,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/X19FNjWsjlr_mslJxr5ENQ/60s.jpg"",""Location"":""La Habra, CA"",""Photos"":18,""Reviews_made"":20,""URL"":""https://www.yelp.com/user_details?userid=oGCHmaI_MG2vvNrsDKDbIQ"",""Username"":""Miguel  P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/h00qNy7XySPnfV0o-0zLGQ/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""That's not the experience we want our customers to have Miguel. Please send us the details along with your contact information to pepsocial@pepboys.com so we can make this right."",""Date"":""24/01/2020"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/dWIcY0GDTd4cerj8By24Fg/30s.jpg"",""Username"":""Pep B.""}]",10,"","0 check-in","Pep Boys",""
"pep-boys-la-mirada-5","""15/07/2020""",1,"Made an appointment for today. Brought my car in to fix the tire, got a nail on it. A nail was in the middle of the tire. When i showed a young guy where the nail was, he said this one cannot fix it. He said its on the sidewall, i need to replace the new tire. I took the picture of the nail & showed to my friends before i came, they all said its just a little & fixable. 

Even i told him all my friends said its fixable, he still kept saying its not...i need to replace a new one. Also, said its a new policy that he cannot fix it here. That pissed me off!!! 

Was it because im a girl, you think girls are stupid & know nothing about the car? That was why you tried to rip me off? Then, i said its okay, i will take to somewhere else. What a bad experience!!!

Drove out a bit & saw ""Big O Tires"". I pulled my car in & asked them to fix it. Took them about 10 mins to fix & costed me $25. 

No wonder why ""Big O Tires"" got 5 stars & you only got 3...shame on you!!! I wish there is another option to give no star to you guys.","{""Friends"":0,""Location"":""La Mirada, CA"",""Photos"":3,""Reviews_made"":3,""URL"":""https://www.yelp.com/user_details?userid=GOc4isIMJCFPeTTxNbbFHw"",""Username"":""Qwanjun S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/A__-L0iyGK_JMaVXRRtwnQ/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""We hate to hear about negative experiences, but thanks for bringing this to our attention so we can work on improving our business for all of our customers."",""Date"":""15/07/2020"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/dWIcY0GDTd4cerj8By24Fg/30s.jpg"",""Username"":""Pep B.""}]",2,"","0 check-in","Pep Boys",""
